mort2yr0,mort2yr1,woundRecur0,woundRecur1,C_L,Delta
0.35,0.25,0.55,0.55,0.15,34.56966929510196
0.4,0.25,0.55,0.55,0.15,51.791161919297565
0.45,0.25,0.55,0.55,0.15,70.83983180204672
0.15,0.30000000000000004,0.55,0.55,0.15,-49.58697036288078
0.2,0.30000000000000004,0.55,0.55,0.15,-35.051475729135916
0.25,0.30000000000000004,0.55,0.55,0.15,-14.251550857023688
0.35,0.30000000000000004,0.55,0.55,0.15,18.23825181514809
0.4,0.30000000000000004,0.55,0.55,0.15,35.4748433511819
0.45,0.30000000000000004,0.55,0.55,0.15,50.810327307568684
0.15,0.35,0.55,0.55,0.15,-67.54240112404489
0.2,0.35,0.55,0.55,0.15,-51.88304063854423
0.25,0.35,0.55,0.55,0.15,-37.90531839546918
0.30000000000000004,0.35,0.55,0.55,0.15,-19.042213227909144
0.4,0.35,0.55,0.55,0.15,17.86367786909159
0.45,0.35,0.55,0.55,0.15,34.314866900647246
0.15,0.4,0.55,0.55,0.15,-87.50974020375929
0.2,0.4,0.55,0.55,0.15,-66.94811673984026
0.25,0.4,0.55,0.55,0.15,-54.02430308027118
0.30000000000000004,0.4,0.55,0.55,0.15,-37.03336588254439
0.35,0.4,0.55,0.55,0.15,-18.730187425780002
0.45,0.4,0.55,0.55,0.15,20.554583765750067
0.15,0.45,0.55,0.55,0.15,-106.12269131636128
0.2,0.45,0.55,0.55,0.15,-90.05820990655303
0.25,0.45,0.55,0.55,0.15,-70.52849243631613
0.30000000000000004,0.45,0.55,0.55,0.15,-52.72553646870011
0.35,0.45,0.55,0.55,0.15,-35.54291993939995
0.4,0.45,0.55,0.55,0.15,-19.11689130517459
